Exporter,Importer,Year,Value
Angola,N. Mariana Isds,2020,0.076
Angola,Marshall Isds,2020,83170.594
Angola,Pakistan,2020,11869.009
Angola,Panama,2020,8648.469000000001
Angola,Paraguay,2020,10.046
Angola,Peru,2020,1.126
Angola,Philippines,2020,16195.294
Angola,Poland,2020,1712.791
Angola,Portugal,2020,395583.15
Angola,Guinea-Bissau,2020,449.784
Angola,Timor-Leste,2020,0.8
Angola,Qatar,2020,199.592
Angola,Romania,2020,80.02300000000001
Angola,Russian Federation,2020,3101.889
Angola,Rwanda,2020,8.485
Angola,Saint Kitts and Nevis,2020,946.524
Angola,Sao Tome and Principe,2020,4118.888
Angola,Saudi Arabia,2020,484.545
Angola,Senegal,2020,6578.6050000000005
Angola,Serbia,2020,0.218
Angola,Seychelles,2020,114.598
Angola,Sierra Leone,2020,157.51999999999998
Angola,India,2020,1749064.909
Angola,Singapore,2020,434243.795
Angola,Slovakia,2020,13.014
Angola,Viet Nam,2020,35757.256
Angola,Slovenia,2020,0.454
Angola,South Africa,2020,147554.24
Angola,Zimbabwe,2020,136.406
Angola,Spain,2020,806900.711
Angola,Sudan,2020,14.158
Angola,Eswatini,2020,0.857
Angola,Sweden,2020,247.552
Angola,Switzerland,2020,808.057
Angola,Thailand,2020,1019491.4
Angola,Togo,2020,87837.96900000001
Angola,Trinidad and Tobago,2020,2.888
Angola,United Arab Emirates,2020,2065637.371
Angola,Tunisia,2020,146.414
Angola,Türkiye,2020,70765.132
Angola,Uganda,2020,2.9090000000000003
Angola,Ukraine,2020,37.093
Angola,Egypt,2020,356.585
Angola,United Kingdom,2020,31980.424
Angola,United Rep. of Tanzania,2020,437.085
Angola,USA,2020,469939.013
Angola,Burkina Faso,2020,1475.926
Angola,Uruguay,2020,200091.855
Angola,Zambia,2020,310.621
Antigua and Barbuda,Angola,2020,146.105
Antigua and Barbuda,Argentina,2020,0.04
Antigua and Barbuda,Australia,2020,115.632
Antigua and Barbuda,Austria,2020,30.663
Antigua and Barbuda,Bahamas,2020,113.611
Antigua and Barbuda,Bahrain,2020,13.391000000000002
Antigua and Barbuda,Barbados,2020,214.496
Antigua and Barbuda,Belgium,2020,30.941000000000003
Antigua and Barbuda,Bermuda,2020,447.247
Antigua and Barbuda,Bolivia (Plurinational State of),2020,2.919
Antigua and Barbuda,Bosnia Herzegovina,2020,3.212
Antigua and Barbuda,Botswana,2020,0.208
Antigua and Barbuda,Brazil,2020,53.329
Antigua and Barbuda,Belize,2020,1.167
Antigua and Barbuda,Br. Virgin Isds,2020,341.243
Antigua and Barbuda,Brunei Darussalam,2020,104.508
Antigua and Barbuda,Bulgaria,2020,0.853
Antigua and Barbuda,Myanmar,2020,0.309
Antigua and Barbuda,Cambodia,2020,2.741
Antigua and Barbuda,Cameroon,2020,0.069
Antigua and Barbuda,Canada,2020,117.262
Antigua and Barbuda,Cayman Isds,2020,130.287
Antigua and Barbuda,Sri Lanka,2020,15.235
Antigua and Barbuda,Chile,2020,0.125
Antigua and Barbuda,China,2020,29.193
Antigua and Barbuda,Colombia,2020,426.701
Antigua and Barbuda,Dem. Rep. of the Congo,2020,19.321
Antigua and Barbuda,Costa Rica,2020,5.298
Antigua and Barbuda,Croatia,2020,5.83
Antigua and Barbuda,Cyprus,2020,0.758
Antigua and Barbuda,Czechia,2020,114.118
Antigua and Barbuda,Denmark,2020,33.768
Antigua and Barbuda,Dominica,2020,1336.303
Antigua and Barbuda,Dominican Rep.,2020,18065.911
Antigua and Barbuda,Ecuador,2020,1.869
Antigua and Barbuda,El Salvador,2020,1.509
Antigua and Barbuda,Estonia,2020,30.221
Antigua and Barbuda,Finland,2020,19.533
Antigua and Barbuda,France,2020,545.396
Antigua and Barbuda,Gabon,2020,2.901
Antigua and Barbuda,Germany,2020,260.296
Antigua and Barbuda,Ghana,2020,14.815
Antigua and Barbuda,Gibraltar,2020,54.157
Antigua and Barbuda,Greece,2020,5.197
Antigua and Barbuda,Grenada,2020,405.807
Antigua and Barbuda,Guatemala,2020,18.014
Antigua and Barbuda,Guyana,2020,320.58
Antigua and Barbuda,Honduras,2020,0.239
Antigua and Barbuda,"China, Hong Kong SAR",2020,1066.265
Antigua and Barbuda,Hungary,2020,15.466
Antigua and Barbuda,Indonesia,2020,0.374
Antigua and Barbuda,Ireland,2020,39.029
Antigua and Barbuda,Italy,2020,210.442
Antigua and Barbuda,Côte d'Ivoire,2020,14.999
Antigua and Barbuda,Jamaica,2020,266.888
Antigua and Barbuda,Japan,2020,25.809
Antigua and Barbuda,Kenya,2020,3.069
Antigua and Barbuda,Rep. of Korea,2020,19.388
Antigua and Barbuda,Kuwait,2020,3.577
Antigua and Barbuda,Lao People's Dem. Rep.,2020,419.474
Antigua and Barbuda,Latvia,2020,17.472
Antigua and Barbuda,Luxembourg,2020,4.812
Antigua and Barbuda,Malaysia,2020,11.111
Antigua and Barbuda,Malta,2020,0.854
Antigua and Barbuda,Mauritius,2020,0.287
Antigua and Barbuda,Mexico,2020,151.978
Antigua and Barbuda,"Other Asia, nes",2020,64.026
Antigua and Barbuda,Rep. of Moldova,2020,98.494
Antigua and Barbuda,Montserrat,2020,713.359
Antigua and Barbuda,Morocco,2020,0.251
Antigua and Barbuda,Mozambique,2020,0.434
Antigua and Barbuda,Namibia,2020,0.197
Antigua and Barbuda,Nepal,2020,4.9030000000000005
Antigua and Barbuda,Netherlands,2020,3208.523
Antigua and Barbuda,Curaçao,2020,3.934
Antigua and Barbuda,Saint Maarten,2020,2264.783
Antigua and Barbuda,Bonaire,2020,14.04
Antigua and Barbuda,New Zealand,2020,72.882
Antigua and Barbuda,Nicaragua,2020,4.148
Antigua and Barbuda,Niger,2020,0.261
Antigua and Barbuda,Nigeria,2020,214.132
Antigua and Barbuda,Norway,2020,3801.196
Antigua and Barbuda,Pakistan,2020,30.22
Antigua and Barbuda,Panama,2020,16.614
Antigua and Barbuda,Papua New Guinea,2020,3.054
Antigua and Barbuda,Peru,2020,4.734999999999999
Antigua and Barbuda,Philippines,2020,89.529
Antigua and Barbuda,Poland,2020,95540.887
Antigua and Barbuda,Portugal,2020,90.357
Antigua and Barbuda,Romania,2020,0.275
Antigua and Barbuda,Russian Federation,2020,0.347
Antigua and Barbuda,Saint Kitts and Nevis,2020,677.1129999999999
Antigua and Barbuda,Anguilla,2020,48.479
Antigua and Barbuda,Saint Lucia,2020,1616.798
Antigua and Barbuda,Saint Vincent and the Grenadines,2020,605.842
Antigua and Barbuda,Sao Tome and Principe,2020,0.262
Antigua and Barbuda,Senegal,2020,2424.994
Antigua and Barbuda,Serbia,2020,9.6
Antigua and Barbuda,Seychelles,2020,42.614
Antigua and Barbuda,India,2020,104.991
Antigua and Barbuda,Singapore,2020,1.577
Antigua and Barbuda,Slovakia,2020,56.608
Antigua and Barbuda,Slovenia,2020,0.048
Antigua and Barbuda,South Africa,2020,1254.995
Antigua and Barbuda,Spain,2020,276.97200000000004
Antigua and Barbuda,Suriname,2020,55176.767
Antigua and Barbuda,Eswatini,2020,0.101
Antigua and Barbuda,Sweden,2020,2.982
Antigua and Barbuda,Switzerland,2020,227.406
Antigua and Barbuda,Thailand,2020,232.957
Antigua and Barbuda,Trinidad and Tobago,2020,70.057
Antigua and Barbuda,United Arab Emirates,2020,6345.339
Antigua and Barbuda,Tunisia,2020,1.831
Antigua and Barbuda,Türkiye,2020,82.562
Antigua and Barbuda,Ukraine,2020,9.652
Antigua and Barbuda,North Macedonia,2020,33.221
Antigua and Barbuda,United Kingdom,2020,500.663
Antigua and Barbuda,USA,2020,4607.159
Antigua and Barbuda,Venezuela,2020,2.789
Antigua and Barbuda,Zambia,2020,15.856
Azerbaijan,Afghanistan,2020,37724.581000000006
Azerbaijan,Algeria,2020,9.261
Azerbaijan,Angola,2020,130.91299999999998
Azerbaijan,Argentina,2020,5509.797
Azerbaijan,Australia,2020,73218.232
Azerbaijan,Austria,2020,127839.542
Azerbaijan,Bahrain,2020,585.122
Azerbaijan,Bangladesh,2020,359.593
Azerbaijan,Armenia,2020,9703.045
Azerbaijan,Belgium,2020,2212.592
Azerbaijan,Bermuda,2020,19.013
Azerbaijan,Bolivia (Plurinational State of),2020,10.066
Azerbaijan,Bosnia Herzegovina,2020,190.206
Azerbaijan,Botswana,2020,5.543
Azerbaijan,Brazil,2020,6798.051
Azerbaijan,Brunei Darussalam,2020,35.744
Azerbaijan,Bulgaria,2020,594.792
Azerbaijan,Myanmar,2020,174.433
Azerbaijan,Belarus,2020,168959.019
Azerbaijan,Canada,2020,859.318
Azerbaijan,Cayman Isds,2020,16.401
Azerbaijan,Sri Lanka,2020,0.018
Azerbaijan,China,2020,436280.9
Azerbaijan,Colombia,2020,696.338
Azerbaijan,Comoros,2020,0.169
Azerbaijan,Congo,2020,3151.771
Azerbaijan,Dem. Rep. of the Congo,2020,27.222
Azerbaijan,Costa Rica,2020,0.241
Azerbaijan,Croatia,2020,467159.678
Azerbaijan,Cuba,2020,0.1
Azerbaijan,Cyprus,2020,8664.047
Azerbaijan,Czechia,2020,230141.22
Azerbaijan,Denmark,2020,52674.879
Azerbaijan,Ecuador,2020,8.341000000000001
Azerbaijan,Ethiopia,2020,7.053
Azerbaijan,Estonia,2020,3103.237
Azerbaijan,Finland,2020,304.10299999999995
Azerbaijan,France,2020,111764.387
Azerbaijan,French Polynesia,2020,0.5650000000000001
Azerbaijan,Gabon,2020,0.974
Azerbaijan,Georgia,2020,490742.697
Azerbaijan,State of Palestine,2020,0.001
Azerbaijan,Germany,2020,235817.124
Azerbaijan,Ghana,2020,23.314
Azerbaijan,Gibraltar,2020,3277.618
Azerbaijan,Greece,2020,513364.613
Azerbaijan,Guinea,2020,29.241
Azerbaijan,Guyana,2020,79.31899999999999
Azerbaijan,"China, Hong Kong SAR",2020,39922.437
Azerbaijan,Hungary,2020,1101.605
Azerbaijan,Iceland,2020,37.791
Azerbaijan,Indonesia,2020,462.222
Azerbaijan,Iran,2020,106305.013
Azerbaijan,Iraq,2020,11190.325
Azerbaijan,Ireland,2020,149.498
Azerbaijan,Israel,2020,450763.201
Azerbaijan,Italy,2020,4052916.233
Azerbaijan,Côte d'Ivoire,2020,217.887
Azerbaijan,Jamaica,2020,0.184
Azerbaijan,Japan,2020,42089.477
Azerbaijan,Kazakhstan,2020,27567.844
Azerbaijan,Jordan,2020,343.589
Azerbaijan,Kenya,2020,20.424
Azerbaijan,Rep. of Korea,2020,2845.373
Azerbaijan,Kuwait,2020,613.049
Azerbaijan,Kyrgyzstan,2020,1968.289
Azerbaijan,Lebanon,2020,704.4440000000001
Azerbaijan,Latvia,2020,1227.491
Azerbaijan,Libya,2020,7454.443
Azerbaijan,Lithuania,2020,3515.157
Azerbaijan,Luxembourg,2020,21639.718
Azerbaijan,Madagascar,2020,6.822
Azerbaijan,Malawi,2020,0.936
Azerbaijan,Malaysia,2020,60787.357
Azerbaijan,Maldives,2020,54.576
Azerbaijan,Malta,2020,8843.407
Azerbaijan,Mauritania,2020,183.347
Azerbaijan,Mauritius,2020,0.505
Azerbaijan,Mexico,2020,202.839
Azerbaijan,"Other Asia, nes",2020,48519.869
Azerbaijan,Mongolia,2020,178.547
Azerbaijan,Rep. of Moldova,2020,4108.512
Azerbaijan,Montenegro,2020,243.038
Azerbaijan,Morocco,2020,224.716
Azerbaijan,Mozambique,2020,15.939
Azerbaijan,Oman,2020,3387.565
Azerbaijan,Namibia,2020,104.192
Azerbaijan,Nepal,2020,1.748
Azerbaijan,Netherlands,2020,9050.961
Azerbaijan,Aruba,2020,6.877
Azerbaijan,New Zealand,2020,88.443
Azerbaijan,Nicaragua,2020,0.213
Azerbaijan,Nigeria,2020,280.265
Azerbaijan,Norway,2020,5596.529
Azerbaijan,Pakistan,2020,2495.498
Azerbaijan,Papua New Guinea,2020,212.425
Azerbaijan,Peru,2020,3.774
Azerbaijan,Poland,2020,5159.925
Azerbaijan,Portugal,2020,237576.103
Azerbaijan,Qatar,2020,1350.962
Azerbaijan,Romania,2020,104787.865
Azerbaijan,Russian Federation,2020,728232.549
Azerbaijan,Rwanda,2020,0.38
Azerbaijan,Saint Vincent and the Grenadines,2020,2.236
Azerbaijan,San Marino,2020,40.519
Azerbaijan,Saudi Arabia,2020,2756.642
Azerbaijan,Senegal,2020,166.882
Azerbaijan,Serbia,2020,3452.171
Azerbaijan,Seychelles,2020,1.78
Azerbaijan,Sierra Leone,2020,36.4
Azerbaijan,India,2020,457748.832
Azerbaijan,Singapore,2020,48248.272
Azerbaijan,Slovakia,2020,10051.984
Azerbaijan,Viet Nam,2020,175830.05
Azerbaijan,Slovenia,2020,11.486
Azerbaijan,South Africa,2020,18.424
Azerbaijan,Spain,2020,343540.471
Azerbaijan,Eswatini,2020,26.738
Azerbaijan,Sweden,2020,983.362
Azerbaijan,Switzerland,2020,217376.627
Azerbaijan,Tajikistan,2020,7602.441
Azerbaijan,Thailand,2020,131330.276
Azerbaijan,Trinidad and Tobago,2020,189.33
Azerbaijan,United Arab Emirates,2020,11912.101
Azerbaijan,Tunisia,2020,311188.953
Azerbaijan,Türkiye,2020,2607868.455
Azerbaijan,Turkmenistan,2020,18644.904
Azerbaijan,Uganda,2020,11.727
Azerbaijan,Ukraine,2020,353119.404
Azerbaijan,North Macedonia,2020,17.781999999999996
Azerbaijan,Egypt,2020,768.1220000000001
Azerbaijan,United Kingdom,2020,155390.733
Azerbaijan,United Rep. of Tanzania,2020,7.658
Azerbaijan,USA,2020,32883.129
Azerbaijan,Uzbekistan,2020,24181.531
Azerbaijan,Yemen,2020,279.02
Azerbaijan,Zambia,2020,7.276
Argentina,Albania,2020,6782.225
Argentina,Algeria,2020,1081078.591
Argentina,Andorra,2020,44.875
Argentina,Angola,2020,40851.349
Argentina,Antigua and Barbuda,2020,827.726
Argentina,Azerbaijan,2020,17387.702
Argentina,Australia,2020,488030.897
Argentina,Austria,2020,57682.508
Argentina,Bahamas,2020,1101.559
Argentina,Bahrain,2020,5178.027
Argentina,Bangladesh,2020,449981.94500000007
Argentina,Armenia,2020,11532.492
Argentina,Barbados,2020,532.821
Argentina,Belgium,2020,266951.611
Argentina,Bermuda,2020,229.15500000000003
Argentina,Bolivia (Plurinational State of),2020,516207.371
Argentina,Bosnia Herzegovina,2020,13540.053
Argentina,Botswana,2020,0.53
Argentina,Brazil,2020,7663114.836
Argentina,Belize,2020,1455.232
Argentina,Brunei Darussalam,2020,14291.44
Argentina,Bulgaria,2020,33593.662000000004
Argentina,Myanmar,2020,39237.448
Argentina,Burundi,2020,1040.376
Argentina,Belarus,2020,91025.804
Argentina,Cambodia,2020,64357.394
Argentina,Cameroon,2020,49646.716
Argentina,Canada,2020,407342.261
Argentina,Cabo Verde,2020,6099.852
Argentina,Cayman Isds,2020,22.531
Argentina,Central African Rep.,2020,191.08
Argentina,Sri Lanka,2020,4078.079
Argentina,Chile,2020,2909526.419
Argentina,China,2020,5415610.395
Argentina,Colombia,2020,621645.22
Argentina,Comoros,2020,545.188
Argentina,Congo,2020,19121.571
Argentina,Dem. Rep. of the Congo,2020,16659.088
Argentina,Costa Rica,2020,87772.484
Argentina,Croatia,2020,10356.203
Argentina,Cuba,2020,137498.762
Argentina,Cyprus,2020,37348.558
Argentina,Czechia,2020,46902.227
Argentina,Benin,2020,2156.248
Argentina,Denmark,2020,184508.927
Argentina,Dominica,2020,34.981
Argentina,Dominican Rep.,2020,117652.545
Argentina,Ecuador,2020,266214.845
Argentina,El Salvador,2020,34861.993
Argentina,Equatorial Guinea,2020,2141.101
Argentina,Ethiopia,2020,56773.734
Argentina,Estonia,2020,3071.437
Argentina,Fiji,2020,0.189
Argentina,Finland,2020,12212.133
Argentina,France,2020,383856.343
Argentina,French Polynesia,2020,3341.519
Argentina,Djibouti,2020,2456.457
Argentina,Gabon,2020,6586.808
Argentina,Georgia,2020,3394.215
Argentina,Gambia,2020,2427.407
Argentina,State of Palestine,2020,3036.446
Argentina,Germany,2020,847386.4890000001
Argentina,Ghana,2020,44596.596
Argentina,Greece,2020,175694.847
Argentina,Grenada,2020,330.619
Argentina,Guatemala,2020,129662.334
Argentina,Guinea,2020,774.472
Argentina,Guyana,2020,6858.92
Argentina,Haiti,2020,2521.504
Argentina,Honduras,2020,45436.167
Argentina,"China, Hong Kong SAR",2020,152548.716
Argentina,Hungary,2020,14297.205
Argentina,Iceland,2020,2718.477
Argentina,Indonesia,2020,1328647.5969999998
Argentina,Iran,2020,433581.17
Argentina,Iraq,2020,245881.52
Argentina,Ireland,2020,475787.48
Argentina,Israel,2020,276552.445
Argentina,Italy,2020,833424.72
Argentina,Côte d'Ivoire,2020,46892.237
Argentina,Jamaica,2020,6888.218
Argentina,Japan,2020,385763.026
Argentina,Kazakhstan,2020,15920.035
Argentina,Jordan,2020,203981.572
Argentina,Kenya,2020,135232.73700000002
Argentina,Rep. of Korea,2020,750712.206
Argentina,Kuwait,2020,47626.665
Argentina,Kyrgyzstan,2020,147.495
Argentina,Lao People's Dem. Rep.,2020,38.245000000000005
Argentina,Lebanon,2020,104889.051
Argentina,Latvia,2020,73614.553
Argentina,Liberia,2020,1027.243
Argentina,Libya,2020,35953.266
Argentina,Lithuania,2020,38463.795000000006
Argentina,Luxembourg,2020,15158.345
Argentina,"China, Macao SAR",2020,3449.107
Argentina,Madagascar,2020,22396.855
Argentina,Malawi,2020,17030.391
Argentina,Malaysia,2020,1248127.946
Argentina,Maldives,2020,54.848
Argentina,Mali,2020,1099.1080000000002
Argentina,Malta,2020,2588.431
Argentina,Mauritania,2020,697.31
Argentina,Mauritius,2020,43156.961
Argentina,Mexico,2020,289486.058
Argentina,"Other Asia, nes",2020,196016.558
Argentina,Mongolia,2020,2894.989
Argentina,Rep. of Moldova,2020,3697.253
Argentina,Montenegro,2020,2348.22
Argentina,Morocco,2020,524414.559
Argentina,Mozambique,2020,133138.132
Argentina,Oman,2020,68118.404
Argentina,Namibia,2020,1928.121
Argentina,Nepal,2020,194831.548
Argentina,Netherlands,2020,1671051.7880000002
Argentina,Aruba,2020,602.304
Argentina,Saint Maarten,2020,61.874
Argentina,New Zealand,2020,163924.44199999998
Argentina,Nicaragua,2020,48185.493
Argentina,Niger,2020,2653.6620000000003
Argentina,Nigeria,2020,250912.783
Argentina,Norway,2020,44526.283
Argentina,Pakistan,2020,136839.18
Argentina,Panama,2020,174927.753
Argentina,Papua New Guinea,2020,223.471
Argentina,Paraguay,2020,876751.786
Argentina,Peru,2020,1414244.099
Argentina,Philippines,2020,217777.351
Argentina,Poland,2020,590241.488
Argentina,Portugal,2020,78299.828
Argentina,Timor-Leste,2020,1.735
Argentina,Qatar,2020,38943.882000000005
Argentina,Romania,2020,66874.997
Argentina,Russian Federation,2020,685837.926
Argentina,Rwanda,2020,7430.835999999999
Argentina,Saint Lucia,2020,481.548
Argentina,Saint Vincent and the Grenadines,2020,371.711
Argentina,Sao Tome and Principe,2020,70.315
Argentina,Saudi Arabia,2020,959555.733
Argentina,Senegal,2020,82328.13100000001
Argentina,Serbia,2020,7867.331
Argentina,Seychelles,2020,215.576
Argentina,Sierra Leone,2020,239.536
Argentina,India,2020,2540188.456
Argentina,Singapore,2020,102170.578
Argentina,Slovakia,2020,29946.805
Argentina,Viet Nam,2020,2868787.176
Argentina,Slovenia,2020,27244.95
Argentina,South Africa,2020,329179.148
Argentina,Zimbabwe,2020,19636.966
Argentina,Spain,2020,1153578.335
Argentina,Suriname,2020,3625.611
Argentina,Eswatini,2020,765.902
Argentina,Sweden,2020,33658.015
Argentina,Switzerland,2020,1041724.459
Argentina,Syria,2020,66133.666
Argentina,Tajikistan,2020,6074.053
Argentina,Thailand,2020,521212.956
Argentina,Togo,2020,1544.578
Argentina,Trinidad and Tobago,2020,14866.212
Argentina,United Arab Emirates,2020,208663.514
Argentina,Tunisia,2020,115808.807
Argentina,Türkiye,2020,507064.122
Argentina,Uganda,2020,32194.035
Argentina,Ukraine,2020,48052.828
Argentina,North Macedonia,2020,16844.431
Argentina,Egypt,2020,1154282.8979999998
Argentina,United Kingdom,2020,709875.811
Argentina,United Rep. of Tanzania,2020,20663.577
Argentina,USA,2020,3517061.402
Argentina,Burkina Faso,2020,1671.9969999999998
Argentina,Uruguay,2020,1010396.309
Argentina,Uzbekistan,2020,13187.033
Argentina,Venezuela,2020,55210.487
Argentina,Yemen,2020,207214.466
Argentina,Zambia,2020,11455.014
Australia,Afghanistan,2020,21776.753
Australia,Albania,2020,915.757
Australia,Algeria,2020,3478.188
Australia,American Samoa,2020,7861.809
Australia,Andorra,2020,60.978
Australia,Angola,2020,6274.383
Australia,Antigua and Barbuda,2020,1151.83
Australia,Azerbaijan,2020,4737.577
Australia,Argentina,2020,141265.659
Australia,Austria,2020,118357.527
Australia,Bahamas,2020,3712.659
Australia,Bahrain,2020,776574.873
Australia,Bangladesh,2020,560278.735
Australia,Armenia,2020,2476.333
Australia,Barbados,2020,4488.023999999999
Australia,Belgium,2020,677381.678
Australia,Bermuda,2020,1741.003
Australia,Bhutan,2020,993.387
Australia,Bolivia (Plurinational State of),2020,4680.305
Australia,Bosnia Herzegovina,2020,855.35
Australia,Botswana,2020,17718.948
Australia,Brazil,2020,559418.287
Australia,Belize,2020,218.738
Australia,Solomon Isds,2020,45953.073
Australia,Br. Virgin Isds,2020,179.323
Australia,Brunei Darussalam,2020,170096.845
Australia,Bulgaria,2020,77804.098
Australia,Myanmar,2020,142760.853
Australia,Burundi,2020,895.499
Australia,Belarus,2020,9253.665
Australia,Cambodia,2020,119634.123
Australia,Cameroon,2020,3167.106
Australia,Canada,2020,1732214.933
Australia,Cabo Verde,2020,9.599
Australia,Cayman Isds,2020,716.135
Australia,Central African Rep.,2020,610.89
Australia,Sri Lanka,2020,139545.628
Australia,Chad,2020,258.759
Australia,Chile,2020,288931.107
Australia,China,2020,102854336.426
Australia,Christmas Isds,2020,13820.937
Australia,Cocos Isds,2020,3947.969
Australia,Colombia,2020,41035.154
Australia,Comoros,2020,61.544
Australia,Congo,2020,12778.312
Australia,Dem. Rep. of the Congo,2020,46620.16
Australia,Cook Isds,2020,5212.607
Australia,Costa Rica,2020,9275.001
Australia,Croatia,2020,11551.689
Australia,Cuba,2020,184.536
Australia,Cyprus,2020,6046.851
Australia,Czechia,2020,105351.539
Australia,Benin,2020,957.148
Australia,Denmark,2020,84617.285
Australia,Dominica,2020,285.205
Australia,Dominican Rep.,2020,18841.095
Australia,Ecuador,2020,13892.56
Australia,El Salvador,2020,6626.153
Australia,Equatorial Guinea,2020,610.688
Australia,Ethiopia,2020,12692.991
Australia,Eritrea,2020,1856.519
Australia,Estonia,2020,14640.425
Australia,Falkland Isds (Malvinas),2020,34.882
Australia,Fiji,2020,284889.302
Australia,Finland,2020,162040.581
Australia,France,2020,1011442.798
Australia,French Polynesia,2020,43977.101
Australia,Djibouti,2020,1154.902
Australia,Gabon,2020,20156.676
Australia,Georgia,2020,17346.622
Australia,Gambia,2020,108.302
Australia,State of Palestine,2020,4256.726
Australia,Germany,2020,1993279.095
Australia,Ghana,2020,65637.488
Australia,Gibraltar,2020,476.57
Australia,Kiribati,2020,19436.282
Australia,Greece,2020,40467.499
Australia,Grenada,2020,470.146
Australia,Guam,2020,7716.781
